order_id,customer_id,country,region,state,city,postal_code,ship_mode,order_date,ship_date
US-2015-131982,NP-18685,United States,West,Washington,Des Moines,98198.0,Second Class,2015-03-07,2015-03-11
US-2015-132745,NF-18475,United States,West,Nevada,Reno,89502.0,Standard Class,2015-10-01,2015-10-05
US-2015-133130,TH-21100,United States,West,California,San Diego,92037.0,Standard Class,2015-09-27,2015-10-01
US-2015-133949,JL-15175,United States,West,Nevada,Reno,89502.0,Same Day,2015-12-31,2015-12-31
US-2015-134054,FC-14335,United States,West,New Mexico,Albuquerque,87105.0,Same Day,2015-10-10,2015-10-10
US-2015-134187,TH-21235,United States,West,California,Long Beach,90805.0,Standard Class,2015-11-04,2015-11-11
US-2015-134614,PF-19165,United States,Central,Illinois,Bloomington,61701.0,Standard Class,2015-09-20,2015-09-25
US-2015-134712,BS-11380,United States,Central,Illinois,Skokie,60076.0,Standard Class,2015-11-29,2015-12-04
US-2015-134733,BM-11650,United States,West,California,San Diego,92037.0,Standard Class,2015-09-23,2015-09-28
US-2015-134971,BP-11095,United States,Central,Illinois,Peoria,61604.0,Second Class,2015-06-07,2015-06-10
US-2015-135881,GT-14710,United States,East,New York,New York City,10035.0,Standard Class,2015-05-23,2015-05-27
US-2015-135972,JG-15115,United States,West,Washington,Des Moines,98198.0,Second Class,2015-09-21,2015-09-23
US-2015-137155,DL-12925,United States,East,New York,Long Beach,11561.0,Standard Class,2015-11-01,2015-11-05
US-2015-137680,JH-15430,United States,West,Oregon,Medford,97504.0,Standard Class,2015-02-24,2015-03-02
US-2015-137869,CV-12295,United States,Central,Iowa,Des Moines,50315.0,Standard Class,2015-03-28,2015-04-02
US-2015-138247,BF-11170,United States,West,California,Los Angeles,90045.0,Standard Class,2015-12-24,2015-12-29
US-2015-138758,JL-15835,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2015-07-07,2015-07-11
US-2015-138828,KD-16345,United States,East,New York,New York City,10009.0,First Class,2015-09-02,2015-09-03
US-2015-138835,DA-13450,United States,South,Virginia,Virginia Beach,23464.0,Standard Class,2015-09-10,2015-09-14
US-2015-139500,AB-10165,United States,Central,Illinois,Decatur,62521.0,Standard Class,2015-11-16,2015-11-20
US-2015-140116,KT-16480,United States,West,Colorado,Denver,80219.0,Standard Class,2015-03-10,2015-03-17
US-2015-140452,BK-11260,United States,Central,Illinois,Chicago,60610.0,Standard Class,2015-12-06,2015-12-10
US-2015-140914,BH-11710,United States,Central,Illinois,Chicago,60653.0,Standard Class,2015-11-11,2015-11-15
US-2015-141215,KL-16555,United States,Central,Texas,San Antonio,78207.0,Standard Class,2015-06-15,2015-06-21
US-2015-141257,CS-11950,United States,West,Washington,Seattle,98115.0,Standard Class,2015-06-08,2015-06-14
US-2015-143231,GM-14455,United States,East,Massachusetts,Franklin,2038.0,First Class,2015-12-31,2016-01-03
US-2015-143581,BS-11365,United States,South,Georgia,Columbus,31907.0,Standard Class,2015-08-19,2015-08-23
US-2015-143707,HR-14770,United States,East,New York,New York City,10035.0,Standard Class,2015-03-01,2015-03-05
US-2015-143721,DK-12835,United States,Central,Texas,Houston,77095.0,Second Class,2015-11-23,2015-11-26
US-2015-144078,RB-19435,United States,West,California,Los Angeles,90004.0,Standard Class,2015-11-25,2015-11-29
US-2015-146353,JE-15610,United States,East,New Hampshire,Concord,3301.0,Second Class,2015-10-14,2015-10-16
US-2015-147606,JE-15745,United States,Central,Texas,Houston,77070.0,Second Class,2015-11-26,2015-12-01
US-2015-147627,HL-15040,United States,South,Arkansas,Jonesboro,72401.0,Standard Class,2015-01-20,2015-01-26
US-2015-147648,LS-16975,United States,West,California,San Francisco,94109.0,Standard Class,2015-11-26,2015-12-01
US-2015-147704,SR-20740,United States,Central,Indiana,Bloomington,47401.0,Standard Class,2015-11-16,2015-11-21
US-2015-147774,MM-18280,United States,South,Tennessee,Smyrna,37167.0,Standard Class,2015-01-20,2015-01-26
US-2015-148194,BS-11365,United States,West,Washington,Seattle,98105.0,First Class,2015-05-04,2015-05-07
US-2015-148838,CP-12340,United States,East,New York,New York City,10024.0,Standard Class,2015-03-17,2015-03-21
US-2015-149034,RD-19900,United States,East,Pennsylvania,Philadelphia,19120.0,First Class,2015-11-19,2015-11-21
US-2015-150119,LB-16795,United States,East,Ohio,Columbus,43229.0,Standard Class,2015-04-23,2015-04-27
US-2015-150126,AS-10045,United States,East,New York,New York City,10035.0,Standard Class,2015-07-27,2015-08-02
US-2015-150434,CA-12310,United States,East,Connecticut,Bristol,6010.0,Standard Class,2015-07-19,2015-07-24
US-2015-150532,PB-19150,United States,West,Arizona,Phoenix,85023.0,Standard Class,2015-07-14,2015-07-21
US-2015-150574,MK-18160,United States,South,Florida,Jacksonville,32216.0,Standard Class,2015-12-19,2015-12-25
US-2015-150924,PT-19090,United States,Central,Texas,Houston,77070.0,Second Class,2015-09-12,2015-09-16
US-2015-151015,BD-11500,United States,Central,Illinois,Chicago,60653.0,Standard Class,2015-10-14,2015-10-20
US-2015-151925,KT-16465,United States,West,California,Los Angeles,90049.0,Second Class,2015-09-26,2015-10-01
US-2015-152030,AD-10180,United States,Central,Texas,Houston,77041.0,Second Class,2015-12-26,2015-12-28
US-2015-152723,HG-14965,United States,Central,Texas,Mesquite,75150.0,Same Day,2015-09-26,2015-09-26
US-2015-154655,BP-11050,United States,Central,Illinois,Chicago,60623.0,Standard Class,2015-10-12,2015-10-17
US-2015-154879,SN-20710,United States,West,California,Los Angeles,90004.0,Standard Class,2015-05-06,2015-05-11
US-2015-155502,SD-20485,United States,South,Virginia,Alexandria,22304.0,Standard Class,2015-01-26,2015-01-31
US-2015-155544,GM-14440,United States,South,Tennessee,Knoxville,37918.0,Standard Class,2015-03-21,2015-03-25
US-2015-155817,SL-20155,United States,South,North Carolina,Durham,27707.0,Standard Class,2015-10-03,2015-10-09
US-2015-155894,CL-11890,United States,Central,Illinois,Chicago,60623.0,Second Class,2015-07-26,2015-07-30
US-2015-156216,EA-14035,United States,South,North Carolina,Charlotte,28205.0,Standard Class,2015-09-13,2015-09-17
US-2015-156559,LH-16900,United States,South,Arkansas,Jonesboro,72401.0,Standard Class,2015-08-19,2015-08-26
US-2015-157021,KM-16720,United States,West,California,Vallejo,94591.0,Second Class,2015-04-01,2015-04-06
US-2015-157070,QJ-19255,United States,Central,Michigan,Detroit,48234.0,Standard Class,2015-06-01,2015-06-06
US-2015-157385,SC-20095,United States,West,California,Los Angeles,90004.0,First Class,2015-11-23,2015-11-25
US-2015-157406,DA-13450,United States,Central,Texas,Houston,77095.0,Standard Class,2015-04-25,2015-04-29
US-2015-157847,SC-20020,United States,Central,Texas,Houston,77095.0,Second Class,2015-04-02,2015-04-06
US-2015-158057,CC-12685,United States,South,North Carolina,Greensboro,27405.0,Standard Class,2015-03-22,2015-03-26
US-2015-158365,SV-20785,United States,Central,Indiana,Bloomington,47401.0,Standard Class,2015-04-12,2015-04-17
US-2015-158400,AH-10030,United States,West,California,San Francisco,94109.0,First Class,2015-10-25,2015-10-28
US-2015-158638,AG-10765,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2015-09-17,2015-09-21
US-2015-159611,KB-16315,United States,East,Ohio,Cleveland,44105.0,Second Class,2015-12-27,2016-01-01
US-2015-159618,DB-12970,United States,Central,Texas,Houston,77036.0,Standard Class,2015-11-12,2015-11-16
US-2015-159926,CS-11950,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2015-11-18,2015-11-22
US-2015-160444,DC-12850,United States,Central,Texas,Houston,77036.0,Same Day,2015-07-05,2015-07-05
US-2015-160780,SV-20785,United States,West,Colorado,Pueblo,81001.0,Same Day,2015-06-21,2015-06-21
US-2015-161305,SB-20170,United States,Central,Illinois,Chicago,60623.0,Standard Class,2015-06-06,2015-06-12
US-2015-161613,MC-17605,United States,Central,Texas,Houston,77070.0,Second Class,2015-12-01,2015-12-03
US-2015-163146,CC-12475,United States,West,California,San Francisco,94122.0,Standard Class,2015-05-16,2015-05-20
US-2015-163797,PC-19000,United States,West,Arizona,Chandler,85224.0,Standard Class,2015-04-08,2015-04-13
US-2015-164616,MS-17770,United States,East,Ohio,Columbus,43229.0,Second Class,2015-08-19,2015-08-21
US-2015-164644,JL-15850,United States,Central,Texas,Houston,77095.0,Second Class,2015-07-22,2015-07-24
US-2015-164763,MH-17440,United States,South,Mississippi,Jackson,39212.0,Standard Class,2015-03-17,2015-03-21
US-2015-165589,TB-21595,United States,Central,Texas,Lubbock,79424.0,Same Day,2015-02-18,2015-02-18
US-2015-165659,LT-17110,United States,South,Arkansas,Little Rock,72209.0,Standard Class,2015-06-01,2015-06-06
US-2015-165862,GK-14620,United States,West,California,Los Angeles,90049.0,Standard Class,2015-07-13,2015-07-17
US-2015-166310,JS-15940,United States,Central,Texas,Garland,75043.0,First Class,2015-09-21,2015-09-23
US-2015-166828,JF-15415,United States,Central,Missouri,Saint Charles,63301.0,First Class,2015-08-22,2015-08-25
US-2015-167262,AC-10450,United States,West,Arizona,Avondale,85323.0,Second Class,2015-10-31,2015-11-03
US-2015-167633,BW-11200,United States,South,Florida,Boynton Beach,33437.0,Standard Class,2015-09-30,2015-10-05
US-2015-167738,JC-16105,United States,West,California,Los Angeles,90045.0,Standard Class,2015-12-24,2015-12-29
US-2015-168501,JK-15325,United States,Central,Texas,Dallas,75220.0,Standard Class,2015-11-21,2015-11-27
US-2015-169390,CS-12250,United States,East,New York,New York City,10024.0,Second Class,2015-02-07,2015-02-10
US-2015-169789,MF-17665,United States,West,Arizona,Phoenix,85023.0,Standard Class,2015-12-30,2016-01-04
US-2016-100069,NF-18475,United States,Central,Nebraska,Omaha,68104.0,Standard Class,2016-06-29,2016-07-03
US-2016-100377,TS-21370,United States,Central,Illinois,Chicago,60623.0,Standard Class,2016-08-28,2016-09-01
US-2016-100531,NM-18520,United States,Central,Illinois,Chicago,60610.0,First Class,2016-09-27,2016-09-29
US-2016-101399,JS-15940,United States,Central,Illinois,Park Ridge,60068.0,Standard Class,2016-01-17,2016-01-24
US-2016-101511,JE-15745,United States,East,Ohio,Newark,43055.0,Second Class,2016-11-21,2016-11-23
US-2016-103471,JR-15670,United States,West,Colorado,Colorado Springs,80906.0,Standard Class,2016-12-24,2016-12-28
US-2016-103996,RB-19435,United States,West,California,San Diego,92105.0,Second Class,2016-03-29,2016-03-31
US-2016-104185,JB-15400,United States,East,New York,New York City,10009.0,Second Class,2016-09-03,2016-09-08
US-2016-104430,LT-17110,United States,Central,Illinois,Bloomington,61701.0,Standard Class,2016-10-22,2016-10-26
US-2016-105676,NM-18520,United States,Central,Texas,Houston,77036.0,Same Day,2016-12-01,2016-12-02
US-2016-106495,AC-10450,United States,South,Florida,Tampa,33614.0,First Class,2016-06-15,2016-06-17
US-2016-106873,KM-16720,United States,West,Arizona,Avondale,85323.0,Second Class,2016-09-24,2016-09-29
US-2016-107349,SL-20155,United States,Central,Texas,Houston,77095.0,First Class,2016-07-13,2016-07-15
US-2016-107944,AM-10360,United States,West,California,Los Angeles,90008.0,First Class,2016-03-23,2016-03-25
US-2016-108966,SO-20335,United States,South,Florida,Fort Lauderdale,33311.0,Standard Class,2016-10-11,2016-10-18
US-2016-109015,BS-11590,United States,East,New York,New York City,10011.0,Standard Class,2016-09-06,2016-09-12
US-2016-110163,GA-14725,United States,West,Oregon,Salem,97301.0,First Class,2016-11-01,2016-11-04
US-2016-110261,PR-18880,United States,Central,Illinois,Glenview,60025.0,Second Class,2016-12-19,2016-12-23
US-2016-110569,EB-13870,United States,West,Arizona,Phoenix,85023.0,Standard Class,2016-05-23,2016-05-30
US-2016-111927,LS-17230,United States,East,Delaware,Dover,19901.0,Standard Class,2016-11-14,2016-11-19
US-2016-112508,BP-11185,United States,South,Florida,Coral Springs,33065.0,Standard Class,2016-03-24,2016-03-30
US-2016-113327,BF-11170,United States,South,North Carolina,Jacksonville,28540.0,Second Class,2016-05-26,2016-05-29
US-2016-113593,NC-18415,United States,West,California,Santa Maria,93454.0,First Class,2016-04-18,2016-04-20
US-2016-114741,IL-15100,United States,West,Nevada,North Las Vegas,89031.0,Standard Class,2016-12-06,2016-12-10
US-2016-114839,PW-19240,United States,Central,Texas,Houston,77036.0,Standard Class,2016-04-26,2016-04-30
US-2016-115238,JW-15220,United States,East,Massachusetts,Lawrence,1841.0,Standard Class,2016-04-30,2016-05-04
US-2016-115343,FO-14305,United States,East,Pennsylvania,Philadelphia,19143.0,First Class,2016-09-22,2016-09-25
US-2016-117184,ON-18715,United States,Central,Texas,Houston,77095.0,Standard Class,2016-05-17,2016-05-21
US-2016-117492,NS-18640,United States,East,Maryland,Baltimore,21215.0,First Class,2016-08-07,2016-08-09
US-2016-118766,LS-16975,United States,Central,Texas,Dallas,75217.0,Standard Class,2016-10-15,2016-10-22
US-2016-118906,KB-16585,United States,East,Maryland,Clinton,20735.0,Same Day,2016-03-10,2016-03-10
US-2016-118983,HP-14815,United States,Central,Texas,Fort Worth,76106.0,Standard Class,2016-11-22,2016-11-26
US-2016-119312,CS-12400,United States,West,California,Los Angeles,90045.0,Second Class,2016-10-02,2016-10-07
US-2016-120161,LM-17065,United States,East,Ohio,Springfield,45503.0,Standard Class,2016-12-18,2016-12-23
US-2016-120502,BT-11395,United States,West,California,Los Angeles,90036.0,Standard Class,2016-04-13,2016-04-19
US-2016-120572,GH-14425,United States,South,Florida,Jacksonville,32216.0,Standard Class,2016-12-11,2016-12-15
US-2016-120712,CS-12130,United States,Central,Texas,Austin,78745.0,Standard Class,2016-12-20,2016-12-24
US-2016-120957,KH-16690,United States,West,California,Riverside,92503.0,Same Day,2016-12-07,2016-12-07
US-2016-122140,MO-17950,United States,Central,Texas,Dallas,75220.0,Standard Class,2016-04-02,2016-04-07
US-2016-122784,RA-19915,United States,Central,Illinois,Highland Park,60035.0,Standard Class,2016-07-20,2016-07-27
US-2016-122910,LT-16765,United States,West,Colorado,Louisville,80027.0,Standard Class,2016-05-12,2016-05-16
US-2016-123218,KD-16345,United States,Central,Illinois,Chicago,60623.0,Standard Class,2016-12-20,2016-12-25
US-2016-123918,CG-12520,United States,Central,Texas,Dallas,75217.0,Same Day,2016-10-15,2016-10-15
US-2016-123960,BD-11605,United States,South,Louisiana,Monroe,71203.0,Standard Class,2016-06-11,2016-06-16
US-2016-124219,KW-16570,United States,Central,Missouri,Kirkwood,63122.0,First Class,2016-08-07,2016-08-08
US-2016-125374,JD-16060,United States,Central,Texas,Houston,77095.0,Standard Class,2016-03-23,2016-03-29
US-2016-126214,JS-15880,United States,West,Washington,Seattle,98103.0,Second Class,2016-12-21,2016-12-24
US-2016-126235,GA-14725,United States,Central,Michigan,Mount Pleasant,48858.0,Same Day,2016-10-15,2016-10-15
US-2016-126753,SP-20860,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2016-08-16,2016-08-20
US-2016-126977,PF-19120,United States,East,New York,New York City,10035.0,Standard Class,2016-09-17,2016-09-23
US-2016-127040,SG-20605,United States,East,New York,New York City,10009.0,Standard Class,2016-12-06,2016-12-10
US-2016-128090,JM-15865,United States,West,Arizona,Phoenix,85023.0,Standard Class,2016-08-16,2016-08-22
US-2016-128587,HM-14860,United States,Central,Missouri,Springfield,65807.0,Standard Class,2016-12-24,2016-12-30
US-2016-129553,PG-18820,United States,South,Kentucky,Louisville,40214.0,Standard Class,2016-07-27,2016-08-02
US-2016-129637,MC-18100,United States,Central,Illinois,Bloomington,61701.0,Standard Class,2016-12-17,2016-12-22
US-2016-130491,BH-11710,United States,Central,Kansas,Garden City,67846.0,First Class,2016-02-08,2016-02-11
US-2016-130512,SM-20320,United States,East,Pennsylvania,Allentown,18103.0,Standard Class,2016-08-21,2016-08-25
US-2016-130519,NG-18355,United States,South,Florida,Coral Springs,33065.0,Same Day,2016-09-15,2016-09-15
US-2016-131359,FA-14230,United States,West,Colorado,Denver,80219.0,Second Class,2016-10-30,2016-11-02
US-2016-131842,RR-19525,United States,South,Tennessee,Nashville,37211.0,First Class,2016-12-05,2016-12-08
US-2016-132836,AJ-10945,United States,Central,Michigan,Detroit,48227.0,Standard Class,2016-06-01,2016-06-05
US-2016-134026,JE-15745,United States,South,Tennessee,Memphis,38109.0,Standard Class,2016-04-26,2016-05-02
US-2016-134271,RF-19735,United States,East,New York,New York City,10024.0,Second Class,2016-04-18,2016-04-23
US-2016-134558,PM-19135,United States,East,New Hampshire,Dover,3820.0,Second Class,2016-12-19,2016-12-24
US-2016-136259,CB-12415,United States,East,Ohio,Lakewood,44107.0,First Class,2016-11-05,2016-11-08
US-2016-136427,JM-16195,United States,West,Colorado,Aurora,80013.0,First Class,2016-06-20,2016-06-23
US-2016-136476,GG-14650,United States,South,Tennessee,Bristol,37620.0,Standard Class,2016-04-05,2016-04-10
US-2016-136749,LH-16900,United States,South,Georgia,Columbus,31907.0,Second Class,2016-12-25,2016-12-27
US-2016-136987,AR-10540,United States,West,California,Los Angeles,90004.0,Second Class,2016-04-11,2016-04-14
US-2016-137008,JP-15460,United States,East,New Jersey,Lakewood,8701.0,Standard Class,2016-10-02,2016-10-08
US-2016-137533,JK-15640,United States,East,Ohio,Cleveland,44105.0,Same Day,2016-12-18,2016-12-18
US-2016-137960,MW-18220,United States,East,New York,New York City,10035.0,Same Day,2016-12-18,2016-12-18
US-2016-138093,KM-16225,United States,East,Maryland,Baltimore,21215.0,Standard Class,2016-12-10,2016-12-16
US-2016-138121,JL-15835,United States,Central,Michigan,Detroit,48205.0,Same Day,2016-12-17,2016-12-17
US-2016-138303,MG-18145,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2016-09-03,2016-09-07
